"League","Season","hometeam","awayteam","EI_home","EI_away"
"ED",2009,"Groningen","Roda JC",0.0108060512007329,0.00722957408453248
"ED",2009,"Sparta Rotterdam","AZ Alkmaar",0.0263640523797194,0.0284572859586894
"ED",2009,"Waalwijk","Ajax",0.000578901308827041,0.0122265228751471
"ED",2009,"PSV Eindhoven","Twente",0.0299723090355074,0.0251831295130452
"ED",2009,"Heracles","NAC Breda",0.0112696162926973,0.0126481827152502
"ED",2009,"Willem II","Utrecht",0.0399570055381063,0.0127317767900923
"ED",2009,"Heerenveen","Nijmegen",0.0152420591208323,0.0147414304003797
"ED",2009,"Ajax","PSV Eindhoven",0.079096661297039,0.0743933156100659
"ED",2009,"Willem II","Sparta Rotterdam",0.0137861860286056,0.0242981939662412
"ED",2009,"Feyenoord","Heracles",0.00168512027733058,0.00416214874312225
"ED",2009,"Vitesse","Heerenveen",0.0163932594547427,0.0201170460158783
"ED",2009,"Nijmegen","Roda JC",0.0208872442938002,0.0277757583154433
"ED",2009,"AZ Alkmaar","Waalwijk",0.0186586637187641,0.00664605412560435
"ED",2009,"VVV Venlo","Utrecht",0.0205378524562092,0.0151130988373735
"ED",2009,"NAC Breda","Groningen",0.0155408174260329,0.0243219167912166
"ED",2009,"Twente","Den Haag",0.0247460425268535,0.0114230033027458
"ED",2009,"Groningen","VVV Venlo",0.0252130805816123,0.0224452651675504
"ED",2009,"Waalwijk","Twente",0.0046290379597835,0.0213663795140254
"ED",2009,"Utrecht","Nijmegen",0.0169699729146361,0.0229549580721666
"ED",2009,"Roda JC","Feyenoord",0.0081047287714654,0.00423832391212024
"ED",2009,"Sparta Rotterdam","Ajax",0.00460892958336181,0.0147355464268357
"ED",2009,"NAC Breda","PSV Eindhoven",0.0220279647295264,0.027072035562432
"ED",2009,"Heracles","Willem II",0.0112878260881505,0.0189872662421706
"ED",2009,"Den Haag","Vitesse",0.0148570188113352,0.0172726859275715
"ED",2009,"AZ Alkmaar","Heerenveen",0.0188461218019591,0.012417755841945
"ED",2009,"PSV Eindhoven","Waalwijk",0.00535495190011625,0.000924257491816189
"ED",2009,"Twente","Nijmegen",0.00449270044512729,0.00142874491902192
"ED",2009,"Sparta Rotterdam","NAC Breda",0.0141046931154841,0.0097480495024396
"ED",2009,"Groningen","Feyenoord",0.0104442241758742,0.00650192788648481
"ED",2009,"Ajax","Utrecht",0.00165601843398515,0.000253866776458656
"ED",2009,"Willem II","VVV Venlo",0.0104990378293233,0.0189783945302996
"ED",2009,"Vitesse","AZ Alkmaar",0.0138494108032041,0.0285157688842265
"ED",2009,"Heerenveen","Heracles",0.0211186312268294,0.0234381136421646
"ED",2009,"Den Haag","Roda JC",0.0202843697761835,0.0221473118732661
"ED",2009,"Twente","Willem II",0.00219304930437345,0.000598180245211748
"ED",2009,"Ajax","Vitesse",0.00127174286514501,0.000601654873304702
"ED",2009,"PSV Eindhoven","Sparta Rotterdam",0.0150177877445975,0.00689533333750227
"ED",2009,"Feyenoord","Den Haag",0.000913777184540873,0.00302620124657724
"ED",2009,"Nijmegen","Groningen",0.0258755146148034,0.0225285650879794
"ED",2009,"Waalwijk","Heerenveen",0.0156325581813561,0.0153417749752075
"ED",2009,"VVV Venlo","AZ Alkmaar",0.0105642994101183,0.0108934512261517
"ED",2009,"NAC Breda","Utrecht",0.0228102788926689,0.0255146204049195
"ED",2009,"Roda JC","Heracles",0.00936549747658177,0.0030567409939024
"ED",2009,"Nijmegen","Willem II",0.00804443170075262,0.0064533911120928
"ED",2009,"Groningen","Waalwijk",0.00835694830201508,0.00610346954970326
"ED",2009,"Sparta Rotterdam","VVV Venlo",0.0182851797811517,0.0181863872136859
"ED",2009,"Heracles","PSV Eindhoven",0.0100700105679466,0.0172010356897538
"ED",2009,"Utrecht","Feyenoord",0.00329465722330054,0.00157057772730858
"ED",2009,"AZ Alkmaar","Roda JC",0.0124122517311419,0.00504308713509636
"ED",2009,"Den Haag","Willem II",0.023531291216685,0.0273352312134469
"ED",2009,"Heerenveen","Ajax",0.0168137472610982,0.0254046405323444
"ED",2009,"Vitesse","Twente",0.0085795339558047,0.0120189176386933
"ED",2009,"Nijmegen","NAC Breda",0.0110146400448634,0.0158716038513444
"ED",2009,"Ajax","Twente",0.0277051843382043,0.0241170661806989
"ED",2009,"VVV Venlo","Vitesse",0.0157200001358883,0.0229800963389637
"ED",2009,"Waalwijk","Nijmegen",0.0180133672934135,0.0185443189833655
"ED",2009,"Feyenoord","AZ Alkmaar",0.0033165204105202,0.0169682136635805
"ED",2009,"Heracles","Groningen",0.0142685560067897,0.016971377586676
"ED",2009,"Heerenveen","Utrecht",0.00614332124478618,0.00250877836641664
"ED",2009,"Roda JC","Sparta Rotterdam",0.0080834346252035,0.00290323749792411
"ED",2009,"PSV Eindhoven","Den Haag",0.00484412246875545,0.000541147239381601
"ED",2009,"Willem II","NAC Breda",0.024986525263663,0.0153527801095035
"ED",2009,"Waalwijk","Feyenoord",0.00383320086847982,0.00105298569263645
"ED",2009,"Sparta Rotterdam","Vitesse",0.0110698067601016,0.0129025174093587
"ED",2009,"PSV Eindhoven","Utrecht",0.0051929077031363,0.00152705677614724
"ED",2009,"Ajax","Roda JC",0.000640024870451907,0.000105990186158583
"ED",2009,"Twente","Heracles",0.000976623966669175,0.000281058404205199
"ED",2009,"Groningen","Den Haag",0.0153397843998383,0.00921867831030078
"ED",2009,"VVV Venlo","Heerenveen",0.0161131159373506,0.0154132012724839
"ED",2009,"NAC Breda","AZ Alkmaar",0.0153389295490879,0.009881213298753
"ED",2009,"Twente","Roda JC",0.00125894573253737,0.000609742715500662
"ED",2009,"Vitesse","PSV Eindhoven",0.00586317838116888,0.00870418877848875
"ED",2009,"Utrecht","Heracles",0.00978308371019916,0.00544212186658727
"ED",2009,"Feyenoord","Ajax",0.00205190087066846,0.0144049831202251
"ED",2009,"Den Haag","Heerenveen",0.014766664206627,0.0127784465590134
"ED",2009,"NAC Breda","VVV Venlo",0.0180787154483975,0.0146883221187157
"ED",2009,"AZ Alkmaar","Groningen",0.0151164604311139,0.0200287726977398
"ED",2009,"Nijmegen","Sparta Rotterdam",0.00662685278939653,0.00365491707185538
"ED",2009,"Willem II","Waalwijk",0.0299196233925189,0.0302846138103778
"ED",2009,"Groningen","Twente",0.00489821296006914,0.00926919823388737
"ED",2009,"VVV Venlo","Feyenoord",0.00480336423184097,0.0028623924576022
"ED",2009,"Sparta Rotterdam","Den Haag",0.0153617243651131,0.00891477804316943
"ED",2009,"Ajax","AZ Alkmaar",0.00631724439800028,0.00238403783087168
"ED",2009,"Waalwijk","NAC Breda",0.0167817636422269,0.0214384003275141
"ED",2009,"Heerenveen","Willem II",0.0106281227719979,0.0131444748792701
"ED",2009,"Roda JC","Utrecht",0.0205750484081533,0.0133109320064947
"ED",2009,"Heracles","Vitesse",0.0143532835893559,0.0165725283583667
"ED",2009,"PSV Eindhoven","Nijmegen",0.000583912043217236,0.000198228506310473
"ED",2009,"Groningen","Heerenveen",0.0179156192231818,0.0160628368607325
"ED",2009,"Roda JC","PSV Eindhoven",0.00297931206440482,0.00793871028972789
"ED",2009,"Utrecht","Twente",0.003481829161497,0.00620701745257474
"ED",2009,"NAC Breda","Ajax",0.00445085654339611,0.00786128286183128
"ED",2009,"Nijmegen","Vitesse",0.0158935196802171,0.0109734544894151
"ED",2009,"Waalwijk","Sparta Rotterdam",0.0139183615412565,0.0231164548810214
"ED",2009,"Feyenoord","Willem II",0.00135067613857361,0.000952001652177796
"ED",2009,"AZ Alkmaar","Den Haag",0.0043121794807971,0.00271917477501907
"ED",2009,"Heracles","VVV Venlo",0.0109205759487551,0.0132624294220636
"ED",2009,"Sparta Rotterdam","Groningen",0.0216994194760246,0.0247299657193398
"ED",2009,"Vitesse","Utrecht",0.00741011714740974,0.00494295620952526
"ED",2009,"Willem II","Roda JC",0.0228899332941855,0.023297215359908
"ED",2009,"Den Haag","Heracles",0.0146729392237523,0.0147994171916536
"ED",2009,"PSV Eindhoven","AZ Alkmaar",0.00686691694119734,0.00450008198362073
"ED",2009,"Twente","NAC Breda",0.00879406686104668,0.00408020440675781
"ED",2009,"Heerenveen","Feyenoord",0.0119418632262264,0.00722137432057453
"ED",2009,"VVV Venlo","Waalwijk",0.016652383508397,0.0145028844082365
"ED",2009,"Ajax","Nijmegen",0.000524727157613947,0.000227126269087475
"ED",2009,"Nijmegen","Twente",0.00238750197408797,0.00708023439398303
"ED",2009,"Heracles","Heerenveen",0.0156247455020818,0.0176824957231379
"ED",2009,"Waalwijk","PSV Eindhoven",0.00105477331305265,0.00194861635620317
"ED",2009,"Feyenoord","Groningen",0.0018988531415353,0.00079308885589156
"ED",2009,"Utrecht","Ajax",0.0122599686677185,0.00945724726736337
"ED",2009,"VVV Venlo","Willem II",0.00570223248741407,0.00467084293640714
"ED",2009,"AZ Alkmaar","Vitesse",0.0123399080951355,0.0181637086696244
"ED",2009,"NAC Breda","Sparta Rotterdam",0.00911917489756913,0.00369629781898956
"ED",2009,"Roda JC","Den Haag",0.00557940505335222,0.00212010869687681
"ED",2009,"Groningen","Nijmegen",0.00486755640447643,0.00610162430157745
"ED",2009,"Utrecht","NAC Breda",0.0106119075126432,0.0048830303490469
"ED",2009,"Den Haag","Feyenoord",0.0144220266247311,0.00918847834212281
"ED",2009,"Vitesse","Ajax",0.00203956764147223,0.00694928080375138
"ED",2009,"Willem II","Twente",0.0035612033304216,0.00692650817446069
"ED",2009,"Heerenveen","Waalwijk",0.00895018925975713,0.0035017699721527
"ED",2009,"Heracles","Roda JC",0.0169133093675337,0.0183847546335684
"ED",2009,"AZ Alkmaar","VVV Venlo",0.00368210545449431,0.00213521289991317
"ED",2009,"Sparta Rotterdam","PSV Eindhoven",0.00212642402985435,0.00424410816494716
"ED",2009,"PSV Eindhoven","Heracles",0.000642091419323468,0.000202964327520409
"ED",2009,"VVV Venlo","Sparta Rotterdam",0.00726983793488915,0.0031601330017909
"ED",2009,"Ajax","Heerenveen",0.000600824432107638,0.000207907528572132
"ED",2009,"Willem II","Den Haag",0.00915374585812852,0.0059948342481984
"ED",2009,"Feyenoord","Utrecht",0.00334763089810941,0.00365681596934624
"ED",2009,"Twente","Vitesse",0.00170694361056738,0.000484858266057289
"ED",2009,"NAC Breda","Nijmegen",0.0100418546748204,0.0108360462074533
"ED",2009,"Waalwijk","Groningen",0.0118252728989747,0.0139452648732251
"ED",2009,"Roda JC","AZ Alkmaar",0.00569575329892947,0.00822058761253703
"ED",2009,"Twente","Ajax",0.0292794242012733,0.0273555712001197
"ED",2009,"Den Haag","PSV Eindhoven",0.00333441432697495,0.00749346533401006
"ED",2009,"Utrecht","Heerenveen",0.0108570826847215,0.0132645891426954
"ED",2009,"AZ Alkmaar","Feyenoord",0.00444577365994439,0.00293809480598256
"ED",2009,"NAC Breda","Willem II",0.0136182352181767,0.0171237171271605
"ED",2009,"Nijmegen","Waalwijk",0.0194942072661064,0.0137792787090516
"ED",2009,"Sparta Rotterdam","Roda JC",0.0189945005252121,0.0203796255015021
"ED",2009,"Vitesse","VVV Venlo",0.00980154401884971,0.0077710799983355
"ED",2009,"Groningen","Heracles",0.00589234207103139,0.00264144504185555
"ED",2009,"Waalwijk","Willem II",0.0140158246493687,0.0220678588340863
"ED",2009,"Heracles","Utrecht",0.0184321137403592,0.0180592522631927
"ED",2009,"Sparta Rotterdam","Nijmegen",0.0134050415457748,0.0274291791291591
"ED",2009,"Ajax","Feyenoord",0.00405077680944509,0.00172227207072916
"ED",2009,"Groningen","AZ Alkmaar",0.00405735995083436,0.00624960474642489
"ED",2009,"PSV Eindhoven","Vitesse",0.000461642484058063,0.000252225838523704
"ED",2009,"Roda JC","Twente",0.00282524259136237,0.00569455374815036
"ED",2009,"Heerenveen","Den Haag",0.0198086287330202,0.0127153050662763
"ED",2009,"VVV Venlo","NAC Breda",0.0127974138333305,0.00440535806693514
"ED",2009,"Nijmegen","PSV Eindhoven",0.0031664324768717,0.00634177354529757
"ED",2009,"Willem II","Heerenveen",0.0115499202891623,0.0127611928802053
"ED",2009,"Twente","Groningen",0.00567669695701605,0.00256324571465615
"ED",2009,"AZ Alkmaar","Ajax",0.00791067705530516,0.0115980518205251
"ED",2009,"NAC Breda","Waalwijk",0.00971606255071571,0.00267832338868851
"ED",2009,"Feyenoord","VVV Venlo",0.00273022082880754,0.00268401460667158
"ED",2009,"Vitesse","Heracles",0.0160931515768916,0.0166265154394366
"ED",2009,"Den Haag","Sparta Rotterdam",0.0161605590244457,0.0137280149232749
"ED",2009,"Utrecht","Roda JC",0.00483087044820434,0.0015917114935025
"ED",2009,"Sparta Rotterdam","Feyenoord",0.0124790408177541,0.00972760288664393
"ED",2009,"Groningen","Utrecht",0.00811188482601759,0.00235260938798244
"ED",2009,"Waalwijk","Heracles",0.0089503283828602,0.0151930377999506
"ED",2009,"Nijmegen","Den Haag",0.00622377557532366,0.00326452463726479
"ED",2009,"VVV Venlo","Roda JC",0.0124638650038527,0.00665793548231967
"ED",2009,"PSV Eindhoven","Heerenveen",0.000777897362822788,0.000408571283828886
"ED",2009,"NAC Breda","Vitesse",0.0193243030927318,0.0166567978457042
"ED",2009,"Twente","AZ Alkmaar",0.00829378567898716,0.00636804893566212
"ED",2009,"Ajax","Willem II",0.000217747374713035,0.00015047481752848
"ED",2009,"Heerenveen","VVV Venlo",0.00474494715338179,0.00341548847182831
"ED",2009,"Heracles","Twente",0.00896414051568042,0.0121959563987151
"ED",2009,"Utrecht","PSV Eindhoven",0.00294928659164376,0.00502902132985791
"ED",2009,"Roda JC","Ajax",0.00395696192352664,0.0109122038395103
"ED",2009,"Feyenoord","Waalwijk",0.00186756020889776,0.000813478335854803
"ED",2009,"Willem II","Nijmegen",0.0039724246550091,0.00951546202194939
"ED",2009,"AZ Alkmaar","NAC Breda",0.00505190960609048,0.00354135878044149
"ED",2009,"Den Haag","Groningen",0.00887506396769768,0.00634815517520419
"ED",2009,"Vitesse","Sparta Rotterdam",0.00706264636192556,0.0021415361722319
"ED",2009,"Nijmegen","Utrecht",0.00632178811604008,0.00335986486341587
"ED",2009,"Nijmegen","Heracles",0.0228095150874098,0.019004734554212
"ED",2009,"Groningen","Vitesse",0.00612519893200435,0.00244732829123839
"ED",2009,"Sparta Rotterdam","Heerenveen",0.0093003647342331,0.0149180765142792
"ED",2009,"NAC Breda","Feyenoord",0.00773507255757069,0.00961580302440272
"ED",2009,"Ajax","Den Haag",0.000448138032316306,0.000333351157624923
"ED",2009,"Twente","VVV Venlo",0.0011462908366617,0.000621650337118994
"ED",2009,"PSV Eindhoven","Willem II",0.000540645051340614,0.000351667863286932
"ED",2009,"Waalwijk","Roda JC",0.00928297908830121,0.0173765802887393
"ED",2009,"Utrecht","AZ Alkmaar",0.0157264973308052,0.0149495287789236
"ED",2009,"Heerenveen","Twente",0.00956152480858602,0.0103457609453393
"ED",2009,"Feyenoord","PSV Eindhoven",0.0176716462094838,0.01905604642633
"ED",2009,"VVV Venlo","Ajax",0.00237979329292989,0.00489541302523904
"ED",2009,"Den Haag","Utrecht",0.0148591369222526,0.0213362248630516
"ED",2009,"AZ Alkmaar","Nijmegen",0.0116117940560588,0.0083210098923718
"ED",2009,"Vitesse","Waalwijk",0.00511989163720879,0.00189029149896376
"ED",2009,"Roda JC","NAC Breda",0.0074170719807949,0.00298247492831654
"ED",2009,"Heracles","Sparta Rotterdam",0.00738346242735918,0.00414871126279173
"ED",2009,"Willem II","Groningen",0.00912997754381814,0.00709598658332675
"ED",2009,"Vitesse","Nijmegen",0.00630602785103543,0.00546789970475761
"ED",2009,"Sparta Rotterdam","Waalwijk",0.00643325110954152,0.00371689332940827
"ED",2009,"Ajax","NAC Breda",0.00250516868588573,0.000887194580163176
"ED",2009,"VVV Venlo","Heracles",0.00645171596781094,0.00463182232481111
"ED",2009,"Willem II","Feyenoord",0.00176318483021038,0.00349929711754685
"ED",2009,"Den Haag","AZ Alkmaar",0.00956370226231658,0.00871466404700705
"ED",2009,"Twente","Utrecht",0.00480435546331365,0.00119677219841745
"ED",2009,"Heerenveen","Groningen",0.0156460307257523,0.0110477329853259
"ED",2009,"PSV Eindhoven","Roda JC",0.000425640812844745,0.000187513495348097
"ED",2009,"Heracles","Ajax",0.0053160317850721,0.00790337933214495
"ED",2009,"Feyenoord","Twente",0.00535286894216459,0.00282409568652898
"ED",2009,"Groningen","PSV Eindhoven",0.00239899205118291,0.00652956770397028
"ED",2009,"NAC Breda","Heerenveen",0.0153637420997195,0.0193756247099533
"ED",2009,"Utrecht","Sparta Rotterdam",0.00524779914946027,0.0016503506010199
"ED",2009,"AZ Alkmaar","Willem II",0.000702581244816022,0.000442684474352364
"ED",2009,"Nijmegen","VVV Venlo",0.00759185093179107,0.00370306277851749
"ED",2009,"Roda JC","Vitesse",0.0168754623134737,0.0149841260535191
"ED",2009,"Waalwijk","Den Haag",0.0114118326527261,0.017067794690533
"ED",2009,"Feyenoord","Roda JC",0.00107150044002245,0.000782203563428932
"ED",2009,"Twente","Waalwijk",0.000745331467825068,0.000278894387869525
"ED",2009,"Ajax","Sparta Rotterdam",0.0045541688442267,0.0012932731736439
"ED",2009,"PSV Eindhoven","NAC Breda",0.00836789788607075,0.00165322041407615
"ED",2009,"Heerenveen","AZ Alkmaar",0.0101176222957592,0.00796024921322824
"ED",2009,"VVV Venlo","Groningen",0.00477678096373517,0.00434280743021694
"ED",2009,"Willem II","Heracles",0.00796452883083076,0.0109140502933759
"ED",2009,"Vitesse","Den Haag",0.00849692783351752,0.0116210309950059
"ED",2009,"Groningen","NAC Breda",0.00870269527431115,0.0114984237078218
"ED",2009,"Utrecht","VVV Venlo",0.00629520556075093,0.00327411716424637
"ED",2009,"Roda JC","Nijmegen",0.0119555837182268,0.0115670165825579
"ED",2009,"Heracles","Feyenoord",0.00931071699688691,0.0111781267064957
"ED",2009,"PSV Eindhoven","Ajax",0.0185514193785638,0.0143819942910399
"ED",2009,"Heerenveen","Vitesse",0.00234057240912021,0.00168732176407851
"ED",2009,"Den Haag","Twente",0.00271666940541345,0.00731374056712191
"ED",2009,"Waalwijk","AZ Alkmaar",0.00121517640181018,0.0022088514872795
"ED",2009,"Sparta Rotterdam","Willem II",0.0139035520234759,0.0196804410680862
"ED",2009,"Utrecht","Willem II",0.0071099358642849,0.00370106394115614
"ED",2009,"Twente","PSV Eindhoven",0.013152203911058,0.0125964021760125
"ED",2009,"VVV Venlo","Den Haag",0.00544335873109131,0.00296649240010931
"ED",2009,"NAC Breda","Heracles",0.00495230153998992,0.00328262944561167
"ED",2009,"Vitesse","Feyenoord",0.00452328571664502,0.00631635029923926
"ED",2009,"Roda JC","Groningen",0.00259340014632005,0.0041713190167218
"ED",2009,"Ajax","Waalwijk",0.000630116334774578,0.000472258687263126
"ED",2009,"AZ Alkmaar","Sparta Rotterdam",0.00243213394019992,0.000866788699959162
"ED",2009,"Nijmegen","Heerenveen",0.0142605205454835,0.0123181471229908
"ED",2009,"PSV Eindhoven","VVV Venlo",0.00414263948596116,0.00352320004466632
"ED",2009,"Feyenoord","Nijmegen",0.00346066113636981,0.000959559081240751
"ED",2009,"Den Haag","NAC Breda",0.0121518301437943,0.00732186827609487
"ED",2009,"Groningen","Ajax",0.0018609859454901,0.0028564446990539
"ED",2009,"Waalwijk","Utrecht",0.00876564135502192,0.0150139147959936
"ED",2009,"Sparta Rotterdam","Twente",0.00166460141469822,0.0050022463654585
"ED",2009,"Heracles","AZ Alkmaar",0.0185415466735067,0.0107472702383108
"ED",2009,"Willem II","Vitesse",0.0113901356570404,0.0169984089267132
"ED",2009,"Heerenveen","Roda JC",0.00536704013440705,0.00477132447903627
"L1",2009,"Nancy","Valenciennes",0,0
"L1",2009,"Nice","St Etienne",0,0
"L1",2009,"Boulogne","Rennes",0,0
"L1",2009,"Paris SG","Montpellier",0,0.0706398521899106
"L1",2009,"Toulouse","Monaco",0,0
"L1",2009,"Lorient","Lille",0,0.0348511729272376
"L1",2009,"Lyon","Le Mans",0.0506398877315781,0
"L1",2009,"Marseille","Grenoble",0,0
"L1",2009,"Lens","Bordeaux",0,0.295330299380879
"L1",2009,"Sochaux","Auxerre",0,0.218805942566417
"L1",2009,"Lyon","Monaco",0.0279501236718352,1.01056854731811e-16
"L1",2009,"St Etienne","Toulouse",0,0
"L1",2009,"Bordeaux","Sochaux",0.0281125361933203,0
"L1",2009,"Le Mans","Paris SG",0,0
